person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P382,1,2020-01-03T02:53:04,"In groups I tend to be lead; at times I become lead, though I aim to stay vocal. Workload feels manageable and I made good progress. Team support is strong and communication is clear. Took time to plan.",0.116,social_boldness,
P382,2,2020-01-03T04:56:43,Sleep update: slumber and catnap with notes on nightmare. Motivated about current projects and goals.,0.002,sleep_recovery,
P382,3,2020-01-04T01:05:04,Most days I feel energetic; sometimes I slip into highenergy before returning to buoyant. Some tasks are dragging and I'm a bit distracted. I'm coping but it's getting hectic.,0.205,liveliness,
P382,4,2020-01-16T11:40:24,Time to vacation and fully vacation. Team support is strong and communication is clear. I feel balanced and productive.,0.042,recovery_holidays,
P382,5,2020-01-23T01:03:14,"Body check: restless today, dealing with chills and cramps. Team support is strong and communication is clear.",0.105,physiological_state,
P382,6,2020-02-09T13:20:56,Most days I feel lighthearted; sometimes I slip into vibrant before returning to bright. Team support is strong and communication is clear.,0.072,liveliness,
P382,7,2020-03-03T04:24:20,Day to day I am cozy; I seek smalltalk; sometimes I prefer approachable. Workload feels manageable and I made good progress.,0.03,sociability,
P382,8,2020-03-16T01:27:53,Emotionally I am frustrated; it shifts toward calm with bouts of frustrated. Team support is strong and communication is clear. Team support is strong and communication is clear.,0.117,emotional_state,
P382,9,2020-03-16T03:46:39,The strain and exhausted make me latenight. I took breaks and my sleep was solid last night. Confidence is high and tasks are clear.,0.312,workload_burnout,
P382,10,2020-03-21T20:39:27,"We reviewed expensecap, adjusted for debt, and watched insurance. Today felt efficient with minimal distractions. Took time to plan.",0.0,financial_stress_budgeting,
P382,11,2020-03-24T05:24:08,I have a probation and got a crosstrain following a bonus. Pressure is noticeable but still under control. Struggling to concentrate; tasks feel impossible.,0.418,work_changes,
P382,12,2020-03-24T20:43:00,"We reviewed mortgage, adjusted for expensecap, and watched taxes. Motivated about current projects and goals.",0.2,financial_stress_budgeting,
P382,13,2020-03-27T16:28:55,"Working on winddown, avoiding earplugs, aiming for slumber. Workload feels manageable and I made good progress. Hydrated well.",0.155,sleep_recovery,
P382,14,2020-03-29T17:07:25,"My social energy is collaboration; I like outgoing, though I drift into companions. Motivated about current projects and goals. Team support is strong and communication is clear.",0.188,sociability,
P382,15,2020-04-01T21:59:37,Money update: expensecap and expensecap while tracking withholding. Team support is strong and communication is clear. Took time to plan.,0.0,financial_stress_budgeting,
P382,16,2020-04-11T01:29:21,Learning: certification and mentee while preparing seminar. I feel balanced and productive. Workload feels manageable and I made good progress. Met a small milestone.,0.052,learning_profdev,
P382,17,2020-04-24T22:18:44,"For fun: sketch and origami, experimenting with pottery. I took breaks and my sleep was solid last night.",0.137,hobbies_creativity,
P382,18,2020-04-29T13:50:28,Sleep update: melatonin and light with notes on bedtime. I feel balanced and productive. Workload feels manageable and I made good progress. Met a small milestone.,0.0,sleep_recovery,
P382,19,2020-04-30T00:52:20,Most days I feel sunny; sometimes I slip into bright before returning to upbeat. I feel balanced and productive.,0.0,liveliness,
P382,20,2020-05-07T21:24:50,"For fun: painting and gardening, experimenting with singing. Team support is strong and communication is clear. Confidence is high and tasks are clear.",0.0,hobbies_creativity,
P382,21,2020-05-24T07:08:40,Facing deduction and planning around deduction with insurance. Motivated about current projects and goals. Today felt efficient with minimal distractions.,0.0,financial_stress_budgeting,
P382,22,2020-06-02T10:05:12,Our expectations scheduled a directive after the stakeholder. Back-to-back demands with no recovery time. Team support is strong and communication is clear.,0.366,management_conflict,
P382,23,2020-06-13T12:51:12,We had delay and platform; the traffic slowed everything. Team support is strong and communication is clear. Confidence is high and tasks are clear.,0.204,commute_transportation,
P382,24,2020-06-26T21:53:54,Most days I feel spark; sometimes I slip into spirited before returning to energetic. Confidence is high and tasks are clear.,0.356,liveliness,
P382,25,2020-07-06T07:29:48,"In groups I tend to be vocal; at times I become decisive, though I aim to stay organize. Confidence is high and tasks are clear. Struggling to concentrate; tasks feel impossible. Met a small milestone.",0.325,social_boldness,
P382,26,2020-07-13T02:38:28,Learning: project and training while preparing class. Confidence is high and tasks are clear. I feel balanced and productive.,0.053,learning_profdev,
P382,27,2020-07-16T00:28:34,Had a conversation with friends and a conversation; it led to gamenight. Confidence is high and tasks are clear.,0.093,social_events,
P382,28,2020-07-20T17:52:28,We organized a conversation; there was outing and later reunion. Team support is strong and communication is clear. Sleep wasn't perfect and focus came in waves.,0.121,social_events,
P382,29,2020-07-26T07:13:03,Creative time included triathlon plus singing and gaming. Workload feels manageable and I made good progress. Hydrated well.,0.091,hobbies_creativity,
P382,30,2020-07-28T03:27:34,Caught congestion; then detainment; finally arrived after pedestrian. Feeling focused and energized today. I feel balanced and productive.,0.0,commute_transportation,
P382,31,2020-07-28T07:56:21,We organized a reunion; there was host and later guest. Confidence is high and tasks are clear. Met a small milestone.,0.0,social_events,
P382,32,2020-07-28T19:24:31,I plan a weekend to finally recharge. Team support is strong and communication is clear.,0.024,recovery_holidays,
P382,33,2020-07-31T03:22:45,"Parenting: daycare plus babysitter, and we handled pottytraining. Team support is strong and communication is clear. Workload feels manageable and I made good progress.",0.161,caregiving_parenting,
P382,34,2020-08-01T18:40:42,Set up dashboard; encountered firewall; shipped repository. Team support is strong and communication is clear. Workload feels manageable and I made good progress.,0.0,technology_tools,
P382,35,2020-08-04T20:34:09,Time to recover and fully recharge. Today felt efficient with minimal distractions. Workload feels manageable and I made good progress. Hydrated well.,0.07,recovery_holidays,
P382,36,2020-08-12T05:41:55,The crunchtime and spiral make me weariness. Feeling focused and energized today.,0.089,workload_burnout,
P382,37,2020-08-13T06:43:19,We had speedlimit and transit; the transit slowed everything. Workload feels manageable and I made good progress. I'm coping but it's getting hectic.,0.096,commute_transportation,
P382,38,2020-08-14T03:46:42,Emotionally I am tense; it shifts toward calm with bouts of excluded. Workload feels manageable and I made good progress.,0.167,emotional_state,
P382,39,2020-08-19T09:08:55,"My mood is upbeat, with periods of buoyant; I try to keep things bubbly. I feel balanced and productive. Met a small milestone.",0.0,liveliness,
P382,40,2020-08-30T18:58:22,"We studied certification, practiced course, and presented notes. Today felt efficient with minimal distractions. I'm coping but it's getting hectic.",0.044,learning_profdev,
P382,41,2020-09-01T07:51:37,Conditions were mist; alerts for snow; some breeze. I took breaks and my sleep was solid last night. Workload feels manageable and I made good progress.,0.055,weather_environment,
P382,42,2020-09-13T18:54:33,"Working on wakeup, avoiding sleepquality, aiming for sleepwindow. Today felt efficient with minimal distractions.",0.241,sleep_recovery,
P382,43,2020-09-24T15:55:22,Day to day I am togetherness; I seek gregarious; sometimes I prefer approachable. I took breaks and my sleep was solid last night.,0.103,sociability,
P382,44,2020-09-29T10:16:02,We coordinated playdate and addressed school amid fieldtrip. Feeling cynical and detached from work. Back-to-back demands with no recovery time.,0.287,caregiving_parenting,
P382,45,2020-10-13T09:22:23,Caught timetable; then detainment; finally arrived after platform. Workload feels manageable and I made good progress. I feel balanced and productive.,0.052,commute_transportation,
P382,46,2020-10-16T05:00:00,Sleep update: winddown and jetlag with notes on melatonin. Confidence is high and tasks are clear. Took time to plan.,0.0,sleep_recovery,
P382,47,2020-11-07T06:28:53,The rest helped me vacation last week. Pressure is noticeable but still under control.,0.26,recovery_holidays,
P382,48,2020-11-12T01:50:08,Most days I feel animated; sometimes I slip into optimistic before returning to dynamic. I feel balanced and productive.,0.286,liveliness,
P382,49,2020-11-12T14:54:24,Energy feels energetic; occasionally peppy; aiming for positive. Feeling focused and energized today. Motivated about current projects and goals. Met a small milestone.,0.0,liveliness,
P382,50,2020-11-19T11:47:46,Energy feels peppy; occasionally downcast; aiming for peppy. Team support is strong and communication is clear. Had a short walk.,0.078,liveliness,
P382,51,2020-11-24T20:15:55,"We studied mentee, practiced officehours, and presented class. Motivated about current projects and goals. Motivated about current projects and goals. Had a short walk.",0.0,learning_profdev,
P382,52,2020-11-29T11:33:01,"For fun: reading and singing, experimenting with piano. Motivated about current projects and goals. Today felt efficient with minimal distractions.",0.0,hobbies_creativity,
P382,53,2020-12-03T10:17:04,Forecast showed wildfire; we had snow; brief cloud. Team support is strong and communication is clear. Motivated about current projects and goals.,0.032,weather_environment,
P382,54,2020-12-06T23:34:48,Time to timeoff and fully recreation. Today felt efficient with minimal distractions.,0.195,recovery_holidays,
P382,55,2020-12-07T19:49:37,We coordinated pottytraining and addressed sportspractice amid nanny. Feeling focused and energized today. Team support is strong and communication is clear.,0.317,caregiving_parenting,
P382,56,2020-12-10T03:16:33,Energy feels optimistic; occasionally lively; aiming for energetic. Pressure is noticeable but still under control. Hydrated well.,0.125,liveliness,
P382,57,2020-12-18T19:51:00,I feel approachable and enjoy connectedness; when tired I lean toward sociable. Motivated about current projects and goals. Hydrated well.,0.086,sociability,
P382,58,2020-12-23T13:50:45,"Body check: limber today, dealing with stomachache and feverish. I feel balanced and productive. Feeling focused and energized today. Met a small milestone.",0.245,physiological_state,
P382,59,2020-12-24T00:22:06,"Lately I feel lonely, sometimes excluded, and occasionally confident. Feeling focused and energized today.",0.0,emotional_state,
P382,60,2020-12-24T05:54:24,"Lately my selfview is grounded, with moments of accepted, moving toward steady. Confidence is high and tasks are clear. Met a small milestone.",0.0,social_self_esteem,
