person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P497,1,2020-01-02T07:02:14,The deadline and weariness make me overtime. Confidence is high and tasks are clear.,0.372,workload_burnout,
P497,2,2020-01-03T17:20:57,Facing expenses and planning around rent with rent. Back-to-back demands with no recovery time.,0.572,financial_stress_budgeting,
P497,3,2020-01-05T06:19:57,Money update: taxes and expensecap while tracking surpriseexpense. I took breaks and my sleep was solid last night. Struggling to concentrate; tasks feel impossible.,0.366,financial_stress_budgeting,
P497,4,2020-01-05T08:50:29,Another pressure means more weariness and depletion. Some tasks are dragging and I'm a bit distracted. Exhausted and overwhelmed by deadlines.,0.401,workload_burnout,
P497,5,2020-01-05T14:09:08,The recreation helped me unplug last week. Mentally drained; motivation is collapsing. Exhausted and overwhelmed by deadlines.,0.571,recovery_holidays,
P497,6,2020-01-08T02:20:01,"Lately I feel fulfilled, sometimes serene, and occasionally grateful. Back-to-back demands with no recovery time. Struggling to concentrate; tasks feel impossible.",0.404,emotional_state,
P497,7,2020-01-08T10:01:35,Money update: bills and fees while tracking balance. Progress is okay but I'm juggling competing priorities.,0.299,financial_stress_budgeting,
P497,8,2020-01-10T16:45:12,Discussed vaccination and started followup to address referral. Sleep wasn't perfect and focus came in waves. Exhausted and overwhelmed by deadlines.,0.468,medical_wellbeing,
P497,9,2020-01-12T12:00:47,"My mood is spark, with periods of motivated; I try to keep things buoyant. I took breaks and my sleep was solid last night.",0.396,liveliness,
P497,10,2020-01-16T16:45:44,Health update: physical and clinic with notes about monitoring. Energy is uneven and I'm working through minor setbacks. Workload is crushing and sleep is awful.,0.566,medical_wellbeing,
P497,11,2020-01-24T01:16:02,"Lately I feel calm, sometimes confident, and occasionally calm. Burnout is spiking; I can't keep up.",0.396,emotional_state,
P497,12,2020-01-24T20:19:30,Day to day I am networking; I seek community; sometimes I prefer chatty. Mentally drained; motivation is collapsing. Burnout is spiking; I can't keep up.,0.49,sociability,
P497,13,2020-01-26T02:35:51,The break helped me relaxation last week. Mentally drained; motivation is collapsing.,0.544,recovery_holidays,
P497,14,2020-01-28T13:04:26,The unplug helped me rest last week. Motivated about current projects and goals.,0.48,recovery_holidays,
P497,15,2020-01-30T11:01:22,"For fun: watercolor and drawing, experimenting with watercolor. Sleep wasn't perfect and focus came in waves.",0.304,hobbies_creativity,
P497,16,2020-02-04T02:09:33,"My mood is peppy, with periods of positive; I try to keep things lighthearted. Some tasks are dragging and I'm a bit distracted. Feeling focused and energized today. Took time to plan.",0.336,liveliness,
P497,17,2020-02-04T09:09:29,"I plan a nap to finally holiday. Stressed, irritable, and falling behind. Progress is okay but I'm juggling competing priorities.",0.389,recovery_holidays,
P497,18,2020-02-06T02:52:01,I plan a break to finally rest. I took breaks and my sleep was solid last night. Struggling to concentrate; tasks feel impossible.,0.436,recovery_holidays,
P497,19,2020-02-06T12:22:27,Forecast showed wind; we had sunshine; brief heat. Struggling to concentrate; tasks feel impossible. Progress is okay but I'm juggling competing priorities. Had a short walk.,0.332,weather_environment,
P497,20,2020-02-17T10:49:22,"Worked on internet, scheduled plumbing, and fixed water. Feeling cynical and detached from work.",0.44,housing_home_projects,
P497,21,2020-02-19T14:33:30,"We reviewed savings, adjusted for loan, and watched credit. Today felt efficient with minimal distractions.",0.502,financial_stress_budgeting,
P497,22,2020-02-19T20:29:31,"Day to day I am mingling; I seek affiliation; sometimes I prefer smalltalk. Stressed, irritable, and falling behind.",0.494,sociability,
P497,23,2020-02-22T19:28:41,"We handled version, then firewall, followed by alert. Motivated about current projects and goals. Workload is crushing and sleep is awful.",0.396,technology_tools,
P497,24,2020-02-27T16:08:35,Sleep update: siesta and sleepquality with notes on melatonin. Team support is strong and communication is clear.,0.4,sleep_recovery,
P497,25,2020-03-01T23:54:17,I plan a sabbatical to finally pause. Feeling focused and energized today. Some tasks are dragging and I'm a bit distracted.,0.417,recovery_holidays,
P497,26,2020-03-05T16:21:20,"The getaway helped me break last week. Stressed, irritable, and falling behind. Progress is okay but I'm juggling competing priorities.",0.511,recovery_holidays,
P497,27,2020-03-09T13:17:49,"In groups I tend to be outspoken; at times I become initiative, though I aim to stay selfstarter. Pressure is noticeable but still under control.",0.45,social_boldness,
P497,28,2020-03-16T01:15:14,"Body check: stomachache today, dealing with headache and stomachache. Exhausted and overwhelmed by deadlines.",0.543,physiological_state,
