person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P097,1,2020-01-05T12:18:17,The holiday helped me timeoff last week. Sleep wasn't perfect and focus came in waves.,0.473,recovery_holidays,
P097,2,2020-01-10T18:17:35,Caught traffic; then bridge; finally arrived after schedule. Burnout is spiking; I can't keep up. I took breaks and my sleep was solid last night.,0.291,commute_transportation,
P097,3,2020-01-11T12:39:17,Learning: capstone and studygroup while preparing exam. I'm coping but it's getting hectic.,0.301,learning_profdev,
P097,4,2020-01-11T22:18:00,Day to day I am meetups; I seek chatty; sometimes I prefer outgoing. Team support is strong and communication is clear. Had a short walk.,0.236,sociability,
P097,5,2020-01-20T04:35:34,"My mood has been hopeful, moving between confident and calm. Confidence is high and tasks are clear.",0.217,emotional_state,
P097,6,2020-01-22T18:34:25,We had pedestrian and construction; the rushhour slowed everything. Some tasks are dragging and I'm a bit distracted. Exhausted and overwhelmed by deadlines.,0.47,commute_transportation,
P097,7,2020-01-26T20:41:40,Set up server; encountered firewall; shipped workflow. Burnout is spiking; I can't keep up. Hydrated well.,0.232,technology_tools,
P097,8,2020-01-27T05:38:47,"My mood is bubbly, with periods of bright; I try to keep things optimistic. Burnout is spiking; I can't keep up.",0.353,liveliness,
P097,9,2020-01-31T12:45:28,Health update: diagnosis and labresults with notes about vaccination. I feel balanced and productive. Confidence is high and tasks are clear.,0.283,medical_wellbeing,
P097,10,2020-02-06T23:10:38,"In groups I tend to be negotiate; at times I become moderate, though I aim to stay host. Feeling cynical and detached from work. Had a short walk.",0.315,social_boldness,
P097,11,2020-02-07T13:59:54,"We handled monitoring, then workflow, followed by network. Today felt efficient with minimal distractions. Workload is crushing and sleep is awful.",0.329,technology_tools,
P097,12,2020-02-13T00:51:11,Sleep update: restfulness and sleepwindow with notes on nightmare. Workload feels manageable and I made good progress. Workload feels manageable and I made good progress.,0.454,sleep_recovery,
P097,13,2020-02-16T02:19:14,Last night had slumber; today I felt routine; tracking nap. Feeling cynical and detached from work.,0.275,sleep_recovery,
P097,14,2020-02-19T23:45:34,"Working on jetlag, avoiding blackoutcurtains, aiming for oversleep. Sleep wasn't perfect and focus came in waves.",0.338,sleep_recovery,
P097,15,2020-02-22T17:44:27,Physically I feel energized; earlier it was refreshed with some fatigue. Team support is strong and communication is clear.,0.274,physiological_state,
P097,16,2020-02-23T20:58:11,I plan a sabbatical to finally holiday. Some tasks are dragging and I'm a bit distracted. Team support is strong and communication is clear.,0.284,recovery_holidays,
P097,17,2020-02-26T12:27:39,"My social energy is gregarious; I like belonging, though I drift into bonding. Motivated about current projects and goals. Pressure is noticeable but still under control. Had a short walk.",0.329,sociability,
P097,18,2020-02-28T04:30:05,Sleep update: nap and undersleep with notes on catnap. Pressure is noticeable but still under control. Met a small milestone.,0.248,sleep_recovery,
P097,19,2020-03-04T02:19:17,Caught parking; then speedlimit; finally arrived after laneclosure. I feel balanced and productive.,0.296,commute_transportation,
P097,20,2020-03-04T17:19:32,I plan a holiday to finally timeoff. Motivated about current projects and goals. Feeling focused and energized today. Had a short walk.,0.213,recovery_holidays,
P097,21,2020-03-07T16:23:29,Health update: checkup and medication with notes about vaccination. Confidence is high and tasks are clear. I'm coping but it's getting hectic.,0.443,medical_wellbeing,
P097,22,2020-03-09T14:17:01,I feel friendly and enjoy connectedness; when tired I lean toward networking. Deadlines are stacking up; I'm pacing myself. Met a small milestone.,0.27,sociability,
P097,23,2020-03-10T10:40:41,Energy feels peppy; occasionally engaged; aiming for bright. Workload feels manageable and I made good progress. Burnout is spiking; I can't keep up.,0.302,liveliness,
P097,24,2020-03-20T14:33:56,"We reviewed bills, adjusted for savings, and watched balance. Pressure is noticeable but still under control. Progress is okay but I'm juggling competing priorities.",0.394,financial_stress_budgeting,
P097,25,2020-03-23T14:26:29,Life event: promotion. It affected fired and led to laidoff. Today felt efficient with minimal distractions.,0.45,personal_events,award
P097,26,2020-03-25T01:10:51,"I practiced watercolor, tried guitar, and explored pottery. I feel balanced and productive. Hydrated well.",0.333,hobbies_creativity,
P097,27,2020-04-02T06:17:50,Weather: airquality with pollen; later saw snow. I took breaks and my sleep was solid last night. Today felt efficient with minimal distractions.,0.147,weather_environment,
