person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P390,1,2020-01-04T12:37:49,I feel assured about myself; sometimes selftrust; overall aiming to stay appreciated. Motivated about current projects and goals. Had a short walk.,0.301,social_self_esteem,
P390,2,2020-01-05T09:29:57,Day to day I am connectedness; I seek smalltalk; sometimes I prefer meetups. Pressure is noticeable but still under control.,0.26,sociability,
P390,3,2020-01-08T00:07:40,Creative time included sketch plus piano and pottery. Team support is strong and communication is clear. I feel balanced and productive. Met a small milestone.,0.187,hobbies_creativity,
P390,4,2020-01-08T04:45:36,Commute note: construction with accident and a bit of timetable. Motivated about current projects and goals. Hydrated well.,0.241,commute_transportation,
P390,5,2020-01-16T16:15:28,The referral led to symptom; monitoring referral. Progress is okay but I'm juggling competing priorities.,0.279,medical_wellbeing,
P390,6,2020-01-31T00:30:07,"My mood is animated, with periods of animated; I try to keep things eager. Workload feels manageable and I made good progress.",0.295,liveliness,
P390,7,2020-02-02T00:10:00,Emotionally I am frustrated; it shifts toward serene with bouts of lonely. I took breaks and my sleep was solid last night. Confidence is high and tasks are clear.,0.154,emotional_state,
P390,8,2020-02-04T20:58:01,Time to reset and fully getaway. Motivated about current projects and goals.,0.281,recovery_holidays,
P390,9,2020-02-05T17:52:13,Discussed physical and started checkup to address physical. Motivated about current projects and goals. I feel balanced and productive. Met a small milestone.,0.037,medical_wellbeing,
P390,10,2020-02-07T12:17:33,Time to recover and fully break. Motivated about current projects and goals. Had a short walk.,0.113,recovery_holidays,
P390,11,2020-02-09T03:42:36,Time to sabbatical and fully vacation. Workload is crushing and sleep is awful.,0.411,recovery_holidays,
P390,12,2020-02-10T07:31:41,"Working on winddown, avoiding melatonin, aiming for oversleep. Pressure is noticeable but still under control. Exhausted and overwhelmed by deadlines.",0.568,sleep_recovery,
P390,13,2020-02-14T07:46:54,"In groups I tend to be network; at times I become spokesperson, though I aim to stay vocal. Pressure is noticeable but still under control. Burnout is spiking; I can't keep up.",0.351,social_boldness,
P390,14,2020-02-14T11:40:46,Sleep update: winddown and jetlag with notes on melatonin. I'm coping but it's getting hectic. Some tasks are dragging and I'm a bit distracted.,0.22,sleep_recovery,
P390,15,2020-02-15T03:28:51,The exhausted and deadline make me fatigue. Confidence is high and tasks are clear.,0.41,workload_burnout,
P390,16,2020-02-18T14:52:52,Energy feels peppy; occasionally animated; aiming for motivated. Sleep wasn't perfect and focus came in waves.,0.437,liveliness,
