person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P412,1,2020-01-04T00:31:26,We planned mortgage; contacted security; resolved internet. Workload feels manageable and I made good progress. Had a short walk.,0.215,housing_home_projects,
P412,2,2020-01-04T14:16:15,"Socially I act present, occasionally debate, trying to remain debate. I took breaks and my sleep was solid last night. Workload feels manageable and I made good progress. Met a small milestone.",0.206,social_boldness,
P412,3,2020-01-06T00:01:12,Most days I feel spirited; sometimes I slip into vibrant before returning to peppy. Motivated about current projects and goals. Feeling focused and energized today.,0.091,liveliness,
P412,4,2020-01-10T07:38:10,During meetings I am host; sometimes pitch; working toward present. Energy is uneven and I'm working through minor setbacks.,0.201,social_boldness,
P412,5,2020-01-11T10:05:48,The overcapacity and deadline make me backlog. I feel balanced and productive.,0.175,workload_burnout,
P412,6,2020-01-13T02:45:41,Time to leisure and fully timeoff. Pressure is noticeable but still under control. Hydrated well.,0.212,recovery_holidays,
P412,7,2020-01-13T06:09:14,Time to downtime and fully unplug. Feeling focused and energized today.,0.125,recovery_holidays,
P412,8,2020-01-17T08:32:15,"We reviewed debt, adjusted for budget, and watched fees. I'm coping but it's getting hectic. Had a short walk.",0.235,financial_stress_budgeting,
P412,9,2020-01-18T23:33:24,I have a offboarding and got a promotion following a policyupdate. Pressure is noticeable but still under control.,0.151,work_changes,
P412,10,2020-01-24T04:33:07,We coordinated storytime and addressed playdate amid dropoff. I feel balanced and productive. I took breaks and my sleep was solid last night.,0.183,caregiving_parenting,
P412,11,2020-01-29T10:57:02,Another overtime means more overwhelm and overcapacity. Team support is strong and communication is clear. Feeling focused and energized today.,0.218,workload_burnout,
P412,12,2020-01-30T13:50:09,Most days I feel vibrant; sometimes I slip into dynamic before returning to spry. I'm coping but it's getting hectic.,0.212,liveliness,
P412,13,2020-01-30T14:25:05,The leisure helped me pause last week. Workload feels manageable and I made good progress. I took breaks and my sleep was solid last night. Met a small milestone.,0.155,recovery_holidays,
P412,14,2020-02-01T15:08:36,"We hit a offboarding, received promotion, and started reassignment. Confidence is high and tasks are clear. Feeling focused and energized today. Had a short walk.",0.077,work_changes,
P412,15,2020-02-11T17:33:00,Most days I feel highenergy; sometimes I slip into bright before returning to bright. I feel balanced and productive. Had a short walk.,0.25,liveliness,
P412,16,2020-02-20T03:38:02,Most days I feel eager; sometimes I slip into optimistic before returning to zestful. Workload is crushing and sleep is awful. Workload feels manageable and I made good progress.,0.291,liveliness,
P412,17,2020-02-20T03:55:16,Health update: monitoring and referral with notes about symptom. Workload feels manageable and I made good progress.,0.076,medical_wellbeing,
