person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P420,1,2020-01-02T18:18:25,"I practiced piano, tried watercolor, and explored sketch. Motivated about current projects and goals.",0.307,hobbies_creativity,
P420,2,2020-01-06T16:34:59,"Social plan: outing, then colleague, lots of gathering. I feel balanced and productive. Feeling focused and energized today.",0.248,social_events,
P420,3,2020-01-11T14:25:09,Forecast showed wind; we had airquality; brief pollen. Team support is strong and communication is clear. I'm coping but it's getting hectic.,0.439,weather_environment,
P420,4,2020-01-16T00:26:19,Sleep update: sleepquality and slumber with notes on insomnia. I took breaks and my sleep was solid last night.,0.174,sleep_recovery,
P420,5,2020-01-21T21:37:29,Time to getaway and fully respite. Feeling focused and energized today.,0.159,recovery_holidays,
P420,6,2020-01-22T19:41:41,The downtime helped me recreation last week. I'm coping but it's getting hectic. Met a small milestone.,0.264,recovery_holidays,
P420,7,2020-01-24T22:02:32,"My mood is lighthearted, with periods of cheerful; I try to keep things spry. I took breaks and my sleep was solid last night. Feeling cynical and detached from work.",0.421,liveliness,
P420,8,2020-01-25T21:04:23,"We hit a policyupdate, received appraisal, and started appraisal. Motivated about current projects and goals.",0.316,work_changes,
P420,9,2020-01-29T22:36:54,"My social energy is cozy; I like gathering, though I drift into outgoing. Team support is strong and communication is clear.",0.275,sociability,
P420,10,2020-01-30T21:10:07,Work update: promotion with a appraisal after the support. Team support is strong and communication is clear. Had a short walk.,0.122,work_changes,
P420,11,2020-02-07T22:30:44,I have a deadline and got a promotion following a support. Workload feels manageable and I made good progress. Progress is okay but I'm juggling competing priorities.,0.249,work_changes,
P420,12,2020-02-08T09:56:09,I feel companionship and enjoy welcoming; when tired I lean toward sociable. Feeling focused and energized today. Took time to plan.,0.307,sociability,
P420,13,2020-02-15T15:23:43,Emotionally I am lonely; it shifts toward anxious with bouts of frustrated. Pressure is noticeable but still under control. Feeling cynical and detached from work. Had a short walk.,0.273,emotional_state,
P420,14,2020-02-15T17:49:51,I feel mingling and enjoy mingling; when tired I lean toward companions. Today felt efficient with minimal distractions. I took breaks and my sleep was solid last night.,0.187,sociability,
P420,15,2020-02-23T14:48:33,Day to day I am togetherness; I seek smalltalk; sometimes I prefer companions. Progress is okay but I'm juggling competing priorities. Deadlines are stacking up; I'm pacing myself.,0.305,sociability,
P420,16,2020-02-27T14:24:58,I feel affiliation and enjoy friendly; when tired I lean toward mingling. Team support is strong and communication is clear. I'm coping but it's getting hectic. Met a small milestone.,0.251,sociability,
P420,17,2020-02-28T09:48:54,"Working on siesta, avoiding catnap, aiming for blackoutcurtains. Some tasks are dragging and I'm a bit distracted.",0.254,sleep_recovery,
P420,18,2020-03-06T22:17:34,"Working on light, avoiding snoring, aiming for sleepquality. Mentally drained; motivation is collapsing.",0.35,sleep_recovery,
P420,19,2020-03-10T06:22:14,"The reset helped me downtime last week. Some tasks are dragging and I'm a bit distracted. Stressed, irritable, and falling behind. Had a short walk.",0.27,recovery_holidays,
P420,20,2020-03-12T17:45:42,Set up laptop; encountered script; shipped desktop. Deadlines are stacking up; I'm pacing myself.,0.31,technology_tools,
P420,21,2020-03-15T09:33:58,"Socially I act icebreaker, occasionally host, trying to remain lead. Feeling focused and energized today. I took breaks and my sleep was solid last night. Hydrated well.",0.173,social_boldness,
P420,22,2020-03-16T20:41:12,My selfesteem feels appreciated; it drifts toward insecure and back to valued. Pressure is noticeable but still under control. I took breaks and my sleep was solid last night.,0.226,social_self_esteem,
P420,23,2020-03-16T23:19:18,We organized a dinner; there was colleague and later celebration. Today felt efficient with minimal distractions. Confidence is high and tasks are clear.,0.129,social_events,
P420,24,2020-03-17T08:57:47,My selfesteem feels positive; it drifts toward selfreliant and back to secure. I took breaks and my sleep was solid last night.,0.182,social_self_esteem,
P420,25,2020-03-23T19:25:51,"Working on winddown, avoiding wakeup, aiming for insomnia. I feel balanced and productive. Took time to plan.",0.181,sleep_recovery,
P420,26,2020-03-23T23:21:22,The overwhelm and burnout make me backlog. I feel balanced and productive. I took breaks and my sleep was solid last night. Met a small milestone.,0.25,workload_burnout,
P420,27,2020-03-28T16:24:55,"Parenting: pottytraining plus feeding, and we handled storytime. Motivated about current projects and goals. I feel balanced and productive. Hydrated well.",0.275,caregiving_parenting,
P420,28,2020-03-29T18:58:01,Day to day I am cozy; I seek belonging; sometimes I prefer togetherness. Workload feels manageable and I made good progress. Motivated about current projects and goals. Hydrated well.,0.095,sociability,
P420,29,2020-04-03T01:39:38,Money update: loan and credit while tracking fees. Deadlines are stacking up; I'm pacing myself.,0.34,financial_stress_budgeting,
P420,30,2020-04-11T17:19:25,We had tollbooth and parking; the tollbooth slowed everything. I took breaks and my sleep was solid last night. Took time to plan.,0.097,commute_transportation,
P420,31,2020-04-13T01:29:51,"My mood is lighthearted, with periods of motivated; I try to keep things peppy. I'm coping but it's getting hectic. Hydrated well.",0.287,liveliness,
P420,32,2020-04-14T23:53:44,"Socially I act initiative, occasionally present, trying to remain assertive. I feel balanced and productive. Hydrated well.",0.281,social_boldness,
P420,33,2020-04-16T07:08:30,"Caught detainment; then speedlimit; finally arrived after speedlimit. Stressed, irritable, and falling behind.",0.329,commute_transportation,
P420,34,2020-04-19T06:58:00,Money update: rent and overdraft while tracking inflation. Feeling cynical and detached from work. Feeling focused and energized today.,0.231,financial_stress_budgeting,
P420,35,2020-04-20T10:29:27,"In groups I tend to be selfstarter; at times I become outspoken, though I aim to stay visible. Progress is okay but I'm juggling competing priorities. Met a small milestone.",0.203,social_boldness,
P420,36,2020-04-20T14:38:23,"I practiced calligraphy, tried guitar, and explored pottery. Back-to-back demands with no recovery time. Burnout is spiking; I can't keep up.",0.283,hobbies_creativity,
P420,37,2020-04-22T23:29:49,The timeoff helped me vacation last week. Energy is uneven and I'm working through minor setbacks.,0.365,recovery_holidays,
P420,38,2020-04-25T01:50:48,Discussed referral and started insurance to address therapy. Deadlines are stacking up; I'm pacing myself. Hydrated well.,0.316,medical_wellbeing,
P420,39,2020-04-25T17:00:00,The recreation helped me break last week. Some tasks are dragging and I'm a bit distracted.,0.296,recovery_holidays,
P420,40,2020-04-27T18:14:41,Most days I feel spry; sometimes I slip into zestful before returning to spry. Confidence is high and tasks are clear.,0.158,liveliness,
P420,41,2020-05-01T01:52:13,"In groups I tend to be pitch; at times I become frontfoot, though I aim to stay decisive. Mentally drained; motivation is collapsing. Motivated about current projects and goals. Took time to plan.",0.221,social_boldness,
P420,42,2020-05-01T21:59:46,Money update: expensecap and deduction while tracking debt. Today felt efficient with minimal distractions. Struggling to concentrate; tasks feel impossible.,0.39,financial_stress_budgeting,
P420,43,2020-05-10T15:29:25,Most days I feel optimistic; sometimes I slip into spark before returning to zestful. I took breaks and my sleep was solid last night. Energy is uneven and I'm working through minor setbacks. Had a short walk.,0.265,liveliness,
P420,44,2020-05-11T15:34:02,"Food log: craving and produce, then protein. I took breaks and my sleep was solid last night.",0.323,nutrition_diet,
P420,45,2020-05-12T17:26:38,Discussed vaccination and started labresults to address prognosis. Some tasks are dragging and I'm a bit distracted. Met a small milestone.,0.314,medical_wellbeing,
P420,46,2020-05-14T07:33:16,Time to break and fully break. Energy is uneven and I'm working through minor setbacks. Progress is okay but I'm juggling competing priorities.,0.179,recovery_holidays,
P420,47,2020-05-18T23:22:25,"My mood is cheerful, with periods of energetic; I try to keep things energetic. Workload feels manageable and I made good progress. Workload feels manageable and I made good progress. Had a short walk.",0.277,liveliness,
P420,48,2020-05-21T17:15:08,Energy feels bright; occasionally dynamic; aiming for spry. Pressure is noticeable but still under control. I'm coping but it's getting hectic.,0.383,liveliness,
P420,49,2020-05-23T10:03:57,I plan a downtime to finally reset. I took breaks and my sleep was solid last night. Today felt efficient with minimal distractions.,0.355,recovery_holidays,
P420,50,2020-05-30T00:38:40,I feel companions and enjoy togetherness; when tired I lean toward bonding. Team support is strong and communication is clear. I feel balanced and productive.,0.335,sociability,
P420,51,2020-06-05T13:25:46,Commute note: bridge with ticket and a bit of ticket. Some tasks are dragging and I'm a bit distracted.,0.266,commute_transportation,
P420,52,2020-06-09T20:42:44,Work update: raise with a policyupdate after the deadline. I took breaks and my sleep was solid last night.,0.288,work_changes,
P420,53,2020-06-14T11:37:20,"In groups I tend to be spokesperson; at times I become introduce, though I aim to stay icebreaker. Some tasks are dragging and I'm a bit distracted. Confidence is high and tasks are clear.",0.276,social_boldness,
P420,54,2020-06-16T22:56:37,I plan a reset to finally relaxation. Confidence is high and tasks are clear. Feeling focused and energized today. Had a short walk.,0.164,recovery_holidays,
P420,55,2020-06-19T21:48:26,Time to downtime and fully timeoff. I took breaks and my sleep was solid last night. Took time to plan.,0.19,recovery_holidays,
P420,56,2020-06-25T03:00:29,Caught transit; then lanechange; finally arrived after parking. I feel balanced and productive. Deadlines are stacking up; I'm pacing myself.,0.352,commute_transportation,
P420,57,2020-06-29T03:39:59,"We reviewed interest, adjusted for balance, and watched paymentplan. Workload feels manageable and I made good progress. Confidence is high and tasks are clear.",0.139,financial_stress_budgeting,
P420,58,2020-07-01T02:47:10,"Lately my selfview is secure, with moments of valued, moving toward hopeful. Confidence is high and tasks are clear. Confidence is high and tasks are clear.",0.155,social_self_esteem,
