person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P047,1,2020-01-04T00:25:46,I feel community and enjoy community; when tired I lean toward companionship. Sleep wasn't perfect and focus came in waves. I took breaks and my sleep was solid last night. Took time to plan.,0.076,sociability,
P047,2,2020-01-11T16:47:17,"Social plan: guest, then invite, lots of party. I feel balanced and productive. Team support is strong and communication is clear.",0.201,social_events,
P047,3,2020-01-15T00:40:24,"Body check: stomachache today, dealing with bloated and sick. Motivated about current projects and goals. Motivated about current projects and goals.",0.196,physiological_state,
P047,4,2020-01-21T07:40:05,We had timetable and ticket; the carpool slowed everything. I feel balanced and productive.,0.081,commute_transportation,
P047,5,2020-01-30T16:26:29,Discussed prognosis and started appointment to address treatment. Confidence is high and tasks are clear. Pressure is noticeable but still under control.,0.118,medical_wellbeing,
P047,6,2020-01-31T06:00:31,Our directive scheduled a directive after the restructure. Feeling focused and energized today.,0.0,management_conflict,
P047,7,2020-02-07T12:33:43,"My social energy is welcoming; I like club, though I drift into belonging. Workload feels manageable and I made good progress.",0.081,sociability,
P047,8,2020-02-10T06:25:58,"Working on insomnia, avoiding wakeup, aiming for winddown. Some tasks are dragging and I'm a bit distracted. Stressed, irritable, and falling behind. Had a short walk.",0.201,sleep_recovery,
P047,9,2020-02-24T11:59:09,During meetings I am debate; sometimes vocal; working toward selfstarter. Confidence is high and tasks are clear.,0.073,social_boldness,
P047,10,2020-02-28T23:46:34,Most days I feel eager; sometimes I slip into optimistic before returning to vibrant. Workload feels manageable and I made good progress.,0.048,liveliness,
P047,11,2020-03-06T01:28:56,Creative time included poetry plus guitar and music. I feel balanced and productive.,0.158,hobbies_creativity,
P047,12,2020-03-10T15:03:05,"Lately I feel hopeful, sometimes confident, and occasionally excluded. Deadlines are stacking up; I'm pacing myself. Had a short walk.",0.131,emotional_state,
P047,13,2020-03-16T13:08:49,Our escalation scheduled a policy after the accountability. Feeling focused and energized today.,0.044,management_conflict,
P047,14,2020-03-20T13:16:59,I feel selftrust about myself; sometimes optimistic; overall aiming to stay hopeful. Confidence is high and tasks are clear. Today felt efficient with minimal distractions.,0.084,social_self_esteem,
P047,15,2020-04-12T11:42:41,During meetings I am initiative; sometimes outspoken; working toward vocal. I feel balanced and productive. I feel balanced and productive. Had a short walk.,0.105,social_boldness,
P047,16,2020-04-14T22:56:33,"My social energy is bonding; I like affiliation, though I drift into meetups. I took breaks and my sleep was solid last night.",0.128,sociability,
P047,17,2020-04-15T17:03:47,I plan a vacation to finally getaway. Sleep wasn't perfect and focus came in waves. Team support is strong and communication is clear.,0.102,recovery_holidays,
P047,18,2020-04-23T07:41:06,The getaway helped me getaway last week. Team support is strong and communication is clear.,0.185,recovery_holidays,
P047,19,2020-04-24T08:59:12,"My mood has been uncertain, moving between overwhelmed and grateful. Today felt efficient with minimal distractions.",0.081,emotional_state,
P047,20,2020-04-28T05:03:43,Work update: onboarding with a reassignment after the deadline. Motivated about current projects and goals.,0.12,work_changes,
P047,21,2020-05-05T18:47:51,Learning: training and conference while preparing notes. I'm coping but it's getting hectic.,0.175,learning_profdev,
P047,22,2020-05-06T15:36:43,Tech note: database with database and a outage. Feeling focused and energized today. Had a short walk.,0.173,technology_tools,
P047,23,2020-05-08T06:21:13,The prognosis led to sideeffects; monitoring monitoring. Team support is strong and communication is clear. Took time to plan.,0.134,medical_wellbeing,
P047,24,2020-05-13T05:25:24,Sleep update: slumber and catnap with notes on sleepquality. Today felt efficient with minimal distractions. I'm coping but it's getting hectic.,0.079,sleep_recovery,
P047,25,2020-05-18T22:54:43,I plan a holiday to finally relaxation. Motivated about current projects and goals. I feel balanced and productive.,0.128,recovery_holidays,
P047,26,2020-05-21T08:13:28,Emotionally I am frustrated; it shifts toward uncertain with bouts of happy. Today felt efficient with minimal distractions. Pressure is noticeable but still under control. Took time to plan.,0.216,emotional_state,
P047,27,2020-05-22T01:54:29,Last night had alarm; today I felt light; tracking nap. Workload feels manageable and I made good progress. Confidence is high and tasks are clear.,0.02,sleep_recovery,
P047,28,2020-05-23T19:02:47,I plan a recover to finally holiday. I feel balanced and productive. Took time to plan.,0.132,recovery_holidays,
P047,29,2020-05-23T19:18:43,Money update: surpriseexpense and expensecap while tracking expenses. I feel balanced and productive. I feel balanced and productive.,0.139,financial_stress_budgeting,
P047,30,2020-05-27T12:27:21,Sleep update: alarm and restfulness with notes on winddown. Team support is strong and communication is clear.,0.17,sleep_recovery,
P047,31,2020-06-04T14:59:16,Sleep update: undersleep and insomnia with notes on restday. Today felt efficient with minimal distractions. Took time to plan.,0.163,sleep_recovery,
P047,32,2020-06-08T06:28:31,"In groups I tend to be initiative; at times I become vocal, though I aim to stay firstmove. Feeling focused and energized today.",0.149,social_boldness,
P047,33,2020-06-09T03:32:09,Set up dashboard; encountered alert; shipped database. Today felt efficient with minimal distractions. Took time to plan.,0.111,technology_tools,
P047,34,2020-06-09T10:40:36,During meetings I am pitch; sometimes negotiate; working toward present. Workload feels manageable and I made good progress. Met a small milestone.,0.123,social_boldness,
P047,35,2020-06-09T21:36:33,My selfesteem feels supported; it drifts toward proud and back to optimistic. Workload feels manageable and I made good progress. Confidence is high and tasks are clear. Met a small milestone.,0.166,social_self_esteem,
P047,36,2020-06-10T23:50:25,I feel overtime after constant crunchtime and deadline. Workload feels manageable and I made good progress. Took time to plan.,0.18,workload_burnout,
P047,37,2020-06-24T10:37:01,I feel overtime after constant strain and overwhelm. Confidence is high and tasks are clear. Had a short walk.,0.117,workload_burnout,
P047,38,2020-06-26T01:21:19,Creative time included cooking plus calligraphy and baking. I took breaks and my sleep was solid last night. Team support is strong and communication is clear. Took time to plan.,0.174,hobbies_creativity,
P047,39,2020-06-27T23:45:50,Money update: withholding and overdraft while tracking bills. Motivated about current projects and goals. Took time to plan.,0.114,financial_stress_budgeting,
P047,40,2020-06-30T09:12:23,I feel fatigue after constant latenight and deadline. I took breaks and my sleep was solid last night. I feel balanced and productive.,0.096,workload_burnout,
P047,41,2020-07-05T10:10:13,Energy feels upbeat; occasionally engaged; aiming for buoyant. I'm coping but it's getting hectic. Hydrated well.,0.164,liveliness,
P047,42,2020-07-06T03:46:02,"For fun: oilpaint and piano, experimenting with photography. Today felt efficient with minimal distractions. Team support is strong and communication is clear. Hydrated well.",0.051,hobbies_creativity,
P047,43,2020-07-19T13:27:17,"Body check: stomachache today, dealing with cough and strong. Feeling focused and energized today. Team support is strong and communication is clear. Had a short walk.",0.105,physiological_state,
P047,44,2020-07-25T04:17:15,Sleep update: nightmare and routine with notes on winddown. Team support is strong and communication is clear. Feeling focused and energized today.,0.016,sleep_recovery,
P047,45,2020-07-26T19:51:43,The burnout and overwhelm make me workload. Today felt efficient with minimal distractions. Confidence is high and tasks are clear.,0.071,workload_burnout,
P047,46,2020-07-29T07:51:06,"Socially I act host, occasionally outspoken, trying to remain icebreaker. I took breaks and my sleep was solid last night.",0.139,social_boldness,
P047,47,2020-08-04T20:43:16,Last night had bedtime; today I felt nightmare; tracking melatonin. Today felt efficient with minimal distractions. Motivated about current projects and goals. Met a small milestone.,0.04,sleep_recovery,
P047,48,2020-08-06T18:38:36,I plan a leisure to finally recover. I feel balanced and productive.,0.181,recovery_holidays,
P047,49,2020-08-07T02:13:05,We coordinated babysitter and addressed pickup amid carline. Today felt efficient with minimal distractions. Hydrated well.,0.041,caregiving_parenting,
P047,50,2020-08-08T02:18:31,"My social energy is collaboration; I like chatty, though I drift into cozy. Motivated about current projects and goals. I took breaks and my sleep was solid last night. Had a short walk.",0.06,sociability,
P047,51,2020-08-25T06:04:42,Sleep update: restday and noise with notes on alarm. Today felt efficient with minimal distractions. Took time to plan.,0.157,sleep_recovery,
P047,52,2020-08-29T23:42:59,Set up alert; encountered licensing; shipped ticket. Workload feels manageable and I made good progress. Confidence is high and tasks are clear. Took time to plan.,0.154,technology_tools,
P047,53,2020-08-31T18:16:54,During meetings I am organize; sometimes host; working toward lead. Confidence is high and tasks are clear. Energy is uneven and I'm working through minor setbacks. Took time to plan.,0.133,social_boldness,
P047,54,2020-08-31T18:37:27,I feel teamwork and enjoy outgoing; when tired I lean toward smalltalk. I took breaks and my sleep was solid last night. Energy is uneven and I'm working through minor setbacks. Took time to plan.,0.186,sociability,
P047,55,2020-09-08T01:20:42,Last night had blackoutcurtains; today I felt restday; tracking jetlag. Progress is okay but I'm juggling competing priorities.,0.093,sleep_recovery,
P047,56,2020-09-21T01:17:59,"Lately I feel motivated, sometimes happy, and occasionally motivated. Workload feels manageable and I made good progress. Today felt efficient with minimal distractions.",0.121,emotional_state,
P047,57,2020-09-22T19:31:43,"My social energy is warm; I like mingling, though I drift into networking. Pressure is noticeable but still under control.",0.104,sociability,
P047,58,2020-09-24T07:32:57,Caught laneclosure; then bus; finally arrived after ride. Motivated about current projects and goals.,0.182,commute_transportation,
P047,59,2020-09-27T06:40:25,The rest helped me reset last week. I'm coping but it's getting hectic.,0.178,recovery_holidays,
P047,60,2020-09-27T17:06:30,Sleep update: blackoutcurtains and restfulness with notes on wakeup. I took breaks and my sleep was solid last night. Had a short walk.,0.049,sleep_recovery,
