person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P467,1,2020-01-24T12:30:44,Energy feels peppy; occasionally buoyant; aiming for lighthearted. Some tasks are dragging and I'm a bit distracted. Team support is strong and communication is clear.,0.644,liveliness,
P467,2,2020-02-08T11:15:34,"Food log: fats and appetite, then pantry. Today felt efficient with minimal distractions. Progress is okay but I'm juggling competing priorities.",0.484,nutrition_diet,
P467,3,2020-03-06T22:39:22,"We studied thesis, practiced mentor, and presented course. Sleep wasn't perfect and focus came in waves. Confidence is high and tasks are clear.",0.539,learning_profdev,
P467,4,2020-03-17T09:33:02,"Lately I feel irritable, sometimes lonely, and occasionally included. Energy is uneven and I'm working through minor setbacks. Exhausted and overwhelmed by deadlines.",0.532,emotional_state,
P467,5,2020-04-20T04:02:25,"Last night had oversleep; today I felt catnap; tracking slumber. Stressed, irritable, and falling behind. Motivated about current projects and goals.",0.503,sleep_recovery,
P467,6,2020-05-04T22:15:49,Caught traffic; then schedule; finally arrived after ferry. Mentally drained; motivation is collapsing.,0.506,commute_transportation,
P467,7,2020-05-15T00:39:58,"Caught detainment; then rushhour; finally arrived after transit. I'm coping but it's getting hectic. Stressed, irritable, and falling behind.",0.378,commute_transportation,
P467,8,2020-08-08T13:31:01,I feel supported about myself; sometimes steady; overall aiming to stay included. Workload is crushing and sleep is awful.,0.496,social_self_esteem,
P467,9,2020-08-15T22:25:40,"We reviewed deduction, adjusted for interest, and watched overdraft. Stressed, irritable, and falling behind. Exhausted and overwhelmed by deadlines.",0.675,financial_stress_budgeting,
P467,10,2020-10-12T20:14:53,Creative time included sculpture plus writing and singing. Burnout is spiking; I can't keep up.,0.55,hobbies_creativity,
P467,11,2020-11-03T11:51:29,"Parenting: feeding plus fieldtrip, and we handled pickup. Exhausted and overwhelmed by deadlines. Pressure is noticeable but still under control.",0.71,caregiving_parenting,
P467,12,2020-11-05T07:48:46,"Social plan: conversation, then brunch, lots of catchup. Sleep wasn't perfect and focus came in waves. Stressed, irritable, and falling behind.",0.567,social_events,
P467,13,2020-12-18T06:24:48,"Socially I act icebreaker, occasionally moderate, trying to remain negotiate. I feel balanced and productive. Pressure is noticeable but still under control.",0.551,social_boldness,
P467,14,2021-01-22T10:12:46,The standup caused meeting and more escalation. I'm coping but it's getting hectic. Motivated about current projects and goals.,0.483,management_conflict,
P467,15,2021-01-26T03:30:34,"I joined mentor, submitted workshop, and iterated on lecture. Workload is crushing and sleep is awful.",0.548,learning_profdev,
P467,16,2021-02-09T12:45:28,"In groups I tend to be pitch; at times I become vocal, though I aim to stay visible. Motivated about current projects and goals. Struggling to concentrate; tasks feel impossible.",0.456,social_boldness,
P467,17,2021-02-16T17:57:31,The festival helped me holiday last week. Sleep wasn't perfect and focus came in waves. I feel balanced and productive.,0.555,recovery_holidays,
P467,18,2021-02-19T11:12:14,Another overtime means more workload and fatigue. Pressure is noticeable but still under control. Mentally drained; motivation is collapsing.,0.531,workload_burnout,
P467,19,2021-05-12T20:17:54,Time to getaway and fully recreation. I'm coping but it's getting hectic. I took breaks and my sleep was solid last night.,0.446,recovery_holidays,
P467,20,2021-05-21T04:15:25,During meetings I am decisive; sometimes proactive; working toward visible. Deadlines are stacking up; I'm pacing myself. Team support is strong and communication is clear.,0.472,social_boldness,
