person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P313,1,2020-01-03T16:27:33,"Body check: fatigue today, dealing with sore and sore. Burnout is spiking; I can't keep up.",0.63,physiological_state,
P313,2,2020-01-05T07:02:52,"My mood is zestful, with periods of lively; I try to keep things energetic. Deadlines are stacking up; I'm pacing myself.",0.486,liveliness,
P313,3,2020-01-06T04:13:14,Discussed clinic and started checkup to address medication. Workload is crushing and sleep is awful.,0.529,medical_wellbeing,
P313,4,2020-01-06T04:16:47,"Parenting: daycare plus pottytraining, and we handled tantrum. Some tasks are dragging and I'm a bit distracted.",0.532,caregiving_parenting,
P313,5,2020-01-07T22:17:26,Another fatigue means more overwork and crunchtime. Workload is crushing and sleep is awful. I feel balanced and productive.,0.506,workload_burnout,
P313,6,2020-01-09T04:15:51,Creative time included crochet plus gardening and photography. Back-to-back demands with no recovery time. Today felt efficient with minimal distractions.,0.327,hobbies_creativity,
P313,7,2020-01-10T10:13:56,I feel confident about myself; sometimes steady; overall aiming to stay included. Some tasks are dragging and I'm a bit distracted. Struggling to concentrate; tasks feel impossible.,0.345,social_self_esteem,
P313,8,2020-01-16T14:46:08,Most days I feel spirited; sometimes I slip into spirited before returning to upbeat. Burnout is spiking; I can't keep up.,0.519,liveliness,
P313,9,2020-02-21T19:19:14,My selfesteem feels adequate; it drifts toward proud and back to adequate. Burnout is spiking; I can't keep up. Back-to-back demands with no recovery time.,0.518,social_self_esteem,
P313,10,2020-02-24T06:01:18,"We hit a reassignment, received policyupdate, and started certification. Struggling to concentrate; tasks feel impossible. I took breaks and my sleep was solid last night.",0.597,work_changes,
P313,11,2020-03-02T21:06:39,"Parenting: rash plus homework, and we handled bedtime. Feeling focused and energized today.",0.519,caregiving_parenting,
P313,12,2020-03-10T11:33:43,The unplug helped me break last week. Some tasks are dragging and I'm a bit distracted. Deadlines are stacking up; I'm pacing myself.,0.354,recovery_holidays,
P313,13,2020-03-15T11:11:24,Time to timeoff and fully getaway. Mentally drained; motivation is collapsing.,0.52,recovery_holidays,
P313,14,2020-03-16T10:46:47,Commute note: platform with platform and a bit of parking. Struggling to concentrate; tasks feel impossible.,0.477,commute_transportation,
P313,15,2020-03-17T09:44:33,"For fun: painting and cooking, experimenting with cooking. Back-to-back demands with no recovery time. Workload is crushing and sleep is awful.",0.561,hobbies_creativity,
P313,16,2020-03-30T22:10:39,Personal update: breakup and dealing with retirement while planning for laidoff. Struggling to concentrate; tasks feel impossible. I'm coping but it's getting hectic. Met a small milestone.,0.29,personal_events,moved
P313,17,2020-03-30T22:16:42,I plan a recreation to finally unplug. I feel balanced and productive. Took time to plan.,0.344,recovery_holidays,
P313,18,2020-04-03T07:13:37,Commute note: ride with detainment and a bit of subway. Sleep wasn't perfect and focus came in waves.,0.309,commute_transportation,
P313,19,2020-04-04T14:03:37,"Body check: bloated today, dealing with jetlagged and sorethroat. Deadlines are stacking up; I'm pacing myself. Struggling to concentrate; tasks feel impossible.",0.52,physiological_state,
P313,20,2020-04-08T16:06:52,Learning: conference and conference while preparing portfolio. I feel balanced and productive. Pressure is noticeable but still under control.,0.4,learning_profdev,
P313,21,2020-04-17T08:36:07,During meetings I am proactive; sometimes volunteer; working toward present. Energy is uneven and I'm working through minor setbacks. Confidence is high and tasks are clear.,0.279,social_boldness,
P313,22,2020-04-20T17:24:11,"Lately my selfview is secure, with moments of respected, moving toward balanced. Stressed, irritable, and falling behind. Mentally drained; motivation is collapsing.",0.496,social_self_esteem,
P313,23,2020-04-21T00:15:53,"We reviewed expensecap, adjusted for balance, and watched rent. I took breaks and my sleep was solid last night.",0.44,financial_stress_budgeting,
P313,24,2020-05-02T03:04:20,My selfesteem feels optimistic; it drifts toward competent and back to assured. Back-to-back demands with no recovery time. Feeling cynical and detached from work.,0.371,social_self_esteem,
P313,25,2020-05-06T23:46:52,I plan a holiday to finally vacation. Back-to-back demands with no recovery time.,0.306,recovery_holidays,
P313,26,2020-05-10T13:48:58,"Socially I act icebreaker, occasionally introduce, trying to remain frontfoot. Pressure is noticeable but still under control.",0.384,social_boldness,
P313,27,2020-05-12T18:16:50,"Lately I feel overwhelmed, sometimes serene, and occasionally tense. Stressed, irritable, and falling behind. Back-to-back demands with no recovery time.",0.454,emotional_state,
P313,28,2020-05-19T21:45:43,During meetings I am frontfoot; sometimes decisive; working toward proactive. Exhausted and overwhelmed by deadlines.,0.39,social_boldness,
P313,29,2020-05-21T22:14:30,Work update: certification with a offboarding after the reprimand. Confidence is high and tasks are clear.,0.37,work_changes,
P313,30,2020-05-27T22:13:16,Time to pause and fully getaway. Today felt efficient with minimal distractions.,0.472,recovery_holidays,
P313,31,2020-05-28T20:22:44,Today involved pottytraining; later nanny; some bedtime as well. Exhausted and overwhelmed by deadlines.,0.691,caregiving_parenting,
P313,32,2020-06-20T04:54:49,Commute note: tollbooth with ride and a bit of accident. Progress is okay but I'm juggling competing priorities. Confidence is high and tasks are clear.,0.408,commute_transportation,
P313,33,2020-06-23T05:47:46,"Body check: fatigue today, dealing with stomachache and cramps. Burnout is spiking; I can't keep up. Progress is okay but I'm juggling competing priorities.",0.506,physiological_state,
P313,34,2020-06-25T04:36:10,"Working on earplugs, avoiding undersleep, aiming for wakeup. Back-to-back demands with no recovery time.",0.436,sleep_recovery,
P313,35,2020-06-26T04:41:50,Money update: cashflow and deduction while tracking surpriseexpense. I feel balanced and productive. Motivated about current projects and goals.,0.435,financial_stress_budgeting,
P313,36,2020-06-27T16:15:21,"We hit a onboarding, received raise, and started policyupdate. Exhausted and overwhelmed by deadlines.",0.638,work_changes,
P313,37,2020-07-02T00:03:42,Had a movienight with friends and a movienight; it led to coffee. Back-to-back demands with no recovery time.,0.385,social_events,
P313,38,2020-07-07T09:20:03,"Lately my selfview is respected, with moments of capable, moving toward optimistic. Progress is okay but I'm juggling competing priorities.",0.416,social_self_esteem,
P313,39,2020-07-11T00:32:19,"We hit a backlog, received probation, and started training. Sleep wasn't perfect and focus came in waves.",0.293,work_changes,
P313,40,2020-07-13T21:09:58,"I practiced music, tried music, and explored journaling. Some tasks are dragging and I'm a bit distracted.",0.502,hobbies_creativity,
P313,41,2020-07-20T14:15:53,"We reviewed expenses, adjusted for expenses, and watched emergencyfund. Today felt efficient with minimal distractions. Workload feels manageable and I made good progress.",0.298,financial_stress_budgeting,
P313,42,2020-07-26T09:42:06,"I practiced pottery, tried pottery, and explored gardening. Confidence is high and tasks are clear.",0.434,hobbies_creativity,
P313,43,2020-07-30T16:18:20,Emotionally I am frustrated; it shifts toward relieved with bouts of discouraged. Today felt efficient with minimal distractions. Sleep wasn't perfect and focus came in waves. Met a small milestone.,0.337,emotional_state,
P313,44,2020-08-04T00:39:23,Physically I feel headache; earlier it was sick with some congestion. Confidence is high and tasks are clear.,0.487,physiological_state,
P313,45,2020-08-13T21:24:02,I have a support and got a review following a handover. I'm coping but it's getting hectic. Deadlines are stacking up; I'm pacing myself.,0.442,work_changes,
P313,46,2020-08-21T11:38:14,Creative time included piano plus watercolor and writing. Struggling to concentrate; tasks feel impossible. Burnout is spiking; I can't keep up.,0.567,hobbies_creativity,
P313,47,2020-08-22T02:37:48,"My mood has been grateful, moving between irritable and motivated. I feel balanced and productive. I'm coping but it's getting hectic.",0.308,emotional_state,
P313,48,2020-08-23T12:59:10,Had a brunch with friends and a hangout; it led to gamenight. Exhausted and overwhelmed by deadlines. Exhausted and overwhelmed by deadlines.,0.525,social_events,
P313,49,2020-08-29T00:48:12,The getaway helped me familyvisit last week. I'm coping but it's getting hectic. Mentally drained; motivation is collapsing.,0.364,recovery_holidays,
P313,50,2020-09-08T01:20:27,I feel teamwork and enjoy smalltalk; when tired I lean toward teamwork. I feel balanced and productive. Confidence is high and tasks are clear.,0.317,sociability,
P313,51,2020-09-14T04:56:09,Sleep update: routine and dream with notes on nightmare. Motivated about current projects and goals. I feel balanced and productive.,0.344,sleep_recovery,
P313,52,2020-09-15T15:35:14,"Lately my selfview is selftrust, with moments of competent, moving toward worthwhile. I feel balanced and productive. Workload is crushing and sleep is awful. Had a short walk.",0.316,social_self_esteem,
P313,53,2020-09-21T06:49:33,Facing withholding and planning around expenses with balance. Struggling to concentrate; tasks feel impossible. Workload feels manageable and I made good progress.,0.429,financial_stress_budgeting,
P313,54,2020-09-21T11:33:03,Most days I feel jaunty; sometimes I slip into buoyant before returning to dynamic. I took breaks and my sleep was solid last night.,0.409,liveliness,
P313,55,2020-10-05T05:05:57,Day to day I am teamwork; I seek community; sometimes I prefer togetherness. Workload feels manageable and I made good progress. Confidence is high and tasks are clear.,0.23,sociability,
P313,56,2020-10-06T01:12:40,Learning: online and syllabus while preparing internship. Feeling focused and energized today. Progress is okay but I'm juggling competing priorities.,0.444,learning_profdev,
P313,57,2020-10-08T10:23:11,We had tollbooth and ride; the congestion slowed everything. Team support is strong and communication is clear. Pressure is noticeable but still under control.,0.467,commute_transportation,
P313,58,2020-10-12T01:38:45,During meetings I am outspoken; sometimes network; working toward lead. Workload feels manageable and I made good progress. Feeling cynical and detached from work.,0.292,social_boldness,
P313,59,2020-10-14T14:54:13,Emotionally I am distracted; it shifts toward included with bouts of discouraged. Sleep wasn't perfect and focus came in waves.,0.254,emotional_state,
P313,60,2020-10-25T23:09:07,"Social plan: host, then hangout, lots of brunch. Workload feels manageable and I made good progress. Stressed, irritable, and falling behind.",0.396,social_events,
P313,61,2020-10-25T23:25:17,Day to day I am bonding; I seek affiliation; sometimes I prefer teamwork. Deadlines are stacking up; I'm pacing myself.,0.35,sociability,
P313,62,2020-10-28T02:10:19,"Body check: feverish today, dealing with energized and refreshed. Struggling to concentrate; tasks feel impossible.",0.444,physiological_state,
P313,63,2020-10-28T18:41:55,"During meetings I am backseat; sometimes initiative; working toward negotiate. Exhausted and overwhelmed by deadlines. Stressed, irritable, and falling behind.",0.542,social_boldness,
P313,64,2020-11-02T15:10:57,Facing debt and planning around expenses with rent. Mentally drained; motivation is collapsing. Sleep wasn't perfect and focus came in waves.,0.62,financial_stress_budgeting,
P313,65,2020-11-04T19:47:51,The reset helped me vacation last week. Burnout is spiking; I can't keep up. Exhausted and overwhelmed by deadlines.,0.491,recovery_holidays,
P313,66,2020-11-08T08:42:39,Today involved diapers; later fieldtrip; some permissionform as well. Exhausted and overwhelmed by deadlines. Mentally drained; motivation is collapsing.,0.486,caregiving_parenting,
P313,67,2020-11-11T19:51:43,Had a outing with friends and a colleague; it led to outing. Deadlines are stacking up; I'm pacing myself.,0.611,social_events,
P313,68,2020-11-15T08:41:41,"My mood is cheerful, with periods of sunny; I try to keep things spry. I feel balanced and productive.",0.419,liveliness,
P313,69,2020-11-16T08:18:51,Tech note: hotspot with version and a issue. I took breaks and my sleep was solid last night.,0.271,technology_tools,
P313,70,2020-11-19T06:34:06,The alignment caused resourcing and more manager. I took breaks and my sleep was solid last night. Confidence is high and tasks are clear. Met a small milestone.,0.33,management_conflict,
P313,71,2020-11-24T21:25:47,Conditions were wildfire; alerts for cold; some pollen. Progress is okay but I'm juggling competing priorities. Motivated about current projects and goals.,0.397,weather_environment,
P313,72,2020-11-25T01:25:27,"In groups I tend to be challenge; at times I become pitch, though I aim to stay spokesperson. Energy is uneven and I'm working through minor setbacks. Exhausted and overwhelmed by deadlines. Emails piled up.",0.729,social_boldness,
P313,73,2020-12-02T08:46:42,We had speedlimit and traffic; the delay slowed everything. Back-to-back demands with no recovery time.,0.573,commute_transportation,
P313,74,2020-12-11T15:52:32,"My mood has been relieved, moving between excluded and fulfilled. I feel balanced and productive. Burnout is spiking; I can't keep up.",0.403,emotional_state,
P313,75,2020-12-14T14:04:49,We coordinated fieldtrip and addressed storytime amid pediatrician. I'm coping but it's getting hectic. Confidence is high and tasks are clear.,0.361,caregiving_parenting,
P313,76,2020-12-22T18:26:54,"My social energy is warm; I like warm, though I drift into separate. Back-to-back demands with no recovery time.",0.481,sociability,
P313,77,2020-12-23T06:44:38,"I practiced reading, tried painting, and explored music. Progress is okay but I'm juggling competing priorities. Deadlines are stacking up; I'm pacing myself.",0.569,hobbies_creativity,
P313,78,2020-12-28T16:20:12,Last night had earlieroutine; today I felt nightmare; tracking earlyrise. Motivated about current projects and goals. Hydrated well.,0.297,sleep_recovery,
P313,79,2021-01-07T18:10:32,During meetings I am negotiate; sometimes negotiate; working toward outspoken. Motivated about current projects and goals.,0.305,social_boldness,
P313,80,2021-01-15T10:52:27,We coordinated bedtime and addressed pottytraining amid lunchbox. Progress is okay but I'm juggling competing priorities. Progress is okay but I'm juggling competing priorities.,0.463,caregiving_parenting,
P313,81,2021-01-25T13:31:46,"The vaccination led to screening; monitoring telehealth. Stressed, irritable, and falling behind.",0.563,medical_wellbeing,
P313,82,2021-01-30T09:12:22,I plan a vacation to finally nap. Burnout is spiking; I can't keep up. Workload feels manageable and I made good progress.,0.522,recovery_holidays,
P313,83,2021-02-03T03:13:00,Today involved childcare; later aftercare; some pediatrician as well. Workload feels manageable and I made good progress. Team support is strong and communication is clear.,0.392,caregiving_parenting,
P313,84,2021-02-06T20:16:58,I plan a weekend to finally lake. Feeling cynical and detached from work.,0.438,recovery_holidays,
P313,85,2021-02-14T15:58:12,Tech note: software with feature and a wifi. Feeling cynical and detached from work.,0.408,technology_tools,
P313,86,2021-02-24T05:14:07,"Socially I act initiative, occasionally facilitate, trying to remain selfstarter. Some tasks are dragging and I'm a bit distracted.",0.645,social_boldness,
P313,87,2021-03-10T08:12:45,Our manager scheduled a meeting after the manager. Some tasks are dragging and I'm a bit distracted.,0.471,management_conflict,
P313,88,2021-03-11T00:51:19,Learning: syllabus and portfolio while preparing portfolio. Pressure is noticeable but still under control. Deadlines are stacking up; I'm pacing myself.,0.333,learning_profdev,
P313,89,2021-03-16T10:50:35,"We handled release, then feature, followed by automation. Burnout is spiking; I can't keep up.",0.474,technology_tools,
P313,90,2021-03-21T07:49:09,Creative time included pottery plus painting and music. Sleep wasn't perfect and focus came in waves. Feeling cynical and detached from work.,0.604,hobbies_creativity,
P313,91,2021-03-22T21:16:40,"My social energy is warm; I like companionship, though I drift into chatty. Workload feels manageable and I made good progress.",0.406,sociability,
P313,92,2021-03-24T14:30:52,"The overtime and workload make me stress. Stressed, irritable, and falling behind.",0.492,workload_burnout,
P313,93,2021-03-30T04:21:40,Today involved lunchbox; later permissionform; some fieldtrip as well. Energy is uneven and I'm working through minor setbacks. I feel balanced and productive.,0.46,caregiving_parenting,
P313,94,2021-04-01T13:43:52,Another workload means more weariness and fatigue. Pressure is noticeable but still under control.,0.549,workload_burnout,
P313,95,2021-04-03T12:46:12,The unplug helped me pause last week. Team support is strong and communication is clear. Back-to-back demands with no recovery time.,0.585,recovery_holidays,
P313,96,2021-04-07T11:16:08,Another depletion means more weariness and frustration. Mentally drained; motivation is collapsing. Feeling cynical and detached from work.,0.532,workload_burnout,
P313,97,2021-04-12T03:59:02,Weather: flood with wind; later saw cold. Deadlines are stacking up; I'm pacing myself. Feeling focused and energized today.,0.354,weather_environment,
P313,98,2021-04-12T06:25:40,"Sleep update: routine and restfulness with notes on catnap. Stressed, irritable, and falling behind. Burnout is spiking; I can't keep up.",0.6,sleep_recovery,
P313,99,2021-04-16T12:45:10,"Socially I act outspoken, occasionally negotiate, trying to remain icebreaker. Burnout is spiking; I can't keep up.",0.441,social_boldness,
P313,100,2021-05-07T22:37:00,"Socially I act selfstarter, occasionally spokesperson, trying to remain visible. Struggling to concentrate; tasks feel impossible.",0.415,social_boldness,
P313,101,2021-05-10T01:45:02,The stress and depletion make me weariness. Feeling focused and energized today. Took time to plan.,0.341,workload_burnout,
P313,102,2021-05-11T14:51:29,I feel welcoming and enjoy smalltalk; when tired I lean toward mingling. Sleep wasn't perfect and focus came in waves. Exhausted and overwhelmed by deadlines.,0.644,sociability,
P313,103,2021-05-14T01:14:05,"I prepped fats, cut back on produce, added snack. Deadlines are stacking up; I'm pacing myself.",0.499,nutrition_diet,
P313,104,2021-05-14T22:41:41,Caught bus; then ticket; finally arrived after accident. Sleep wasn't perfect and focus came in waves.,0.604,commute_transportation,
P313,105,2021-05-18T02:29:30,I plan a spaday to finally leisure. Deadlines are stacking up; I'm pacing myself.,0.479,recovery_holidays,
P313,106,2021-05-19T07:13:52,"I feel sprint after constant depletion and saturation. Feeling cynical and detached from work. Stressed, irritable, and falling behind.",0.463,workload_burnout,
P313,107,2021-05-23T09:47:31,"We studied quiz, practiced thesis, and presented training. Workload feels manageable and I made good progress.",0.384,learning_profdev,
P313,108,2021-06-01T12:42:07,"Money update: debt and expensecap while tracking cashflow. Workload feels manageable and I made good progress. Stressed, irritable, and falling behind.",0.499,financial_stress_budgeting,
P313,109,2021-06-01T17:09:23,The overcapacity and stress make me overtime. Burnout is spiking; I can't keep up. Deadlines are stacking up; I'm pacing myself.,0.573,workload_burnout,
P313,110,2021-06-01T22:35:55,Creative time included guitar plus drawing and guitar. I took breaks and my sleep was solid last night.,0.396,hobbies_creativity,
P313,111,2021-06-27T23:04:00,"My mood is lighthearted, with periods of upbeat; I try to keep things eager. I'm coping but it's getting hectic. Pressure is noticeable but still under control.",0.405,liveliness,
P313,112,2021-06-28T13:28:37,Day to day I am gregarious; I seek meetups; sometimes I prefer club. Mentally drained; motivation is collapsing.,0.617,sociability,
P313,113,2021-07-01T14:45:42,Meals were fiber; cravings for seasoning; tracked electrolyte. Mentally drained; motivation is collapsing.,0.546,nutrition_diet,
P313,114,2021-07-07T22:35:01,"I practiced blogging, tried calligraphy, and explored crochet. Feeling focused and energized today.",0.34,hobbies_creativity,
P313,115,2021-07-09T08:05:10,Set up workflow; encountered dashboard; shipped automation. I took breaks and my sleep was solid last night.,0.596,technology_tools,
P313,116,2021-07-12T00:47:08,Discussed recovery and started monitoring to address appointment. I took breaks and my sleep was solid last night.,0.418,medical_wellbeing,
P313,117,2021-07-14T23:44:11,"In groups I tend to be pitch; at times I become hesitant, though I aim to stay decisive. Team support is strong and communication is clear.",0.428,social_boldness,
P313,118,2021-07-21T06:05:11,Learning: syllabus and paper while preparing project. Energy is uneven and I'm working through minor setbacks.,0.421,learning_profdev,
P313,119,2021-07-23T07:24:40,"I joined class, submitted paper, and iterated on internship. Back-to-back demands with no recovery time.",0.44,learning_profdev,
P313,120,2021-07-29T11:26:27,"My mood is jaunty, with periods of energetic; I try to keep things vibrant. Confidence is high and tasks are clear. Stressed, irritable, and falling behind.",0.548,liveliness,
P313,121,2021-08-02T03:10:15,Commute note: detour with ticket and a bit of bridge. Confidence is high and tasks are clear.,0.39,commute_transportation,
P313,122,2021-08-06T00:40:27,"My mood is spry, with periods of motivated; I try to keep things bright. Struggling to concentrate; tasks feel impossible. Confidence is high and tasks are clear. Had a short walk.",0.308,liveliness,
P313,123,2021-08-08T10:18:08,Last night had catnap; today I felt latenight; tracking evening. Team support is strong and communication is clear. Motivated about current projects and goals. Hydrated well.,0.224,sleep_recovery,
P313,124,2021-08-13T05:43:15,"In groups I tend to be frontfoot; at times I become decisive, though I aim to stay volunteer. Some tasks are dragging and I'm a bit distracted.",0.632,social_boldness,
P313,125,2021-08-14T00:00:35,"Working on insomnia, avoiding noise, aiming for remsleep. Motivated about current projects and goals.",0.444,sleep_recovery,
P313,126,2021-08-28T00:38:01,"Food log: vitamins and caffeine, then portion. Workload is crushing and sleep is awful.",0.728,nutrition_diet,
P313,127,2021-09-05T11:04:14,"I joined paper, submitted course, and iterated on conference. Feeling focused and energized today. Feeling cynical and detached from work.",0.337,learning_profdev,
P313,128,2021-09-05T23:55:19,Forecast showed hail; we had frost; brief wildfire. Exhausted and overwhelmed by deadlines. Sleep wasn't perfect and focus came in waves.,0.449,weather_environment,
P313,129,2021-09-06T22:53:32,"My mood is energetic, with periods of peppy; I try to keep things upbeat. Workload is crushing and sleep is awful. Today felt efficient with minimal distractions.",0.52,liveliness,
P313,130,2021-09-11T23:31:14,"I prepped carbs, cut back on carbs, added dessert. Some tasks are dragging and I'm a bit distracted.",0.494,nutrition_diet,
P313,131,2021-09-21T05:37:49,"My social energy is smalltalk; I like welcoming, though I drift into club. Progress is okay but I'm juggling competing priorities. I feel balanced and productive.",0.278,sociability,
P313,132,2021-09-21T16:15:32,Weather: rain with cold; later saw hail. Feeling cynical and detached from work. Some tasks are dragging and I'm a bit distracted.,0.53,weather_environment,
P313,133,2021-09-29T23:00:38,I feel teamwork and enjoy withdrawal; when tired I lean toward companionship. I took breaks and my sleep was solid last night. I took breaks and my sleep was solid last night.,0.453,sociability,
P313,134,2021-10-02T06:04:46,"Socially I act hesitant, occasionally vocal, trying to remain introduce. Stressed, irritable, and falling behind.",0.471,social_boldness,
P313,135,2021-10-04T20:42:44,Meals were portion; cravings for fiber; tracked intolerance. Feeling focused and energized today. Mentally drained; motivation is collapsing.,0.471,nutrition_diet,
P313,136,2021-10-08T22:42:40,"We reviewed withholding, adjusted for budget, and watched credit. I feel balanced and productive. Team support is strong and communication is clear.",0.204,financial_stress_budgeting,
P313,137,2021-10-10T10:56:03,"We studied networking, practiced notes, and presented preprint. Workload is crushing and sleep is awful.",0.283,learning_profdev,
P313,138,2021-10-20T14:05:19,"My social energy is friendly; I like teamwork, though I drift into companionship. I'm coping but it's getting hectic. Had a short walk.",0.299,sociability,
P313,139,2021-10-21T21:29:54,"Food log: seasoning and craving, then mealprep. Motivated about current projects and goals.",0.366,nutrition_diet,
