person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P060,1,2020-01-05T14:13:33,Day to day I am gathering; I seek welcoming; sometimes I prefer meetups. Today felt efficient with minimal distractions. Progress is okay but I'm juggling competing priorities.,0.198,sociability,
P060,2,2020-01-07T14:32:22,I feel togetherness and enjoy welcoming; when tired I lean toward togetherness. Mentally drained; motivation is collapsing. I took breaks and my sleep was solid last night. Had a short walk.,0.338,sociability,
P060,3,2020-01-10T14:13:20,"I practiced calligraphy, tried calligraphy, and explored photography. Workload feels manageable and I made good progress. Motivated about current projects and goals.",0.316,hobbies_creativity,
P060,4,2020-01-19T22:24:58,I plan a respite to finally timeoff. Today felt efficient with minimal distractions. Some tasks are dragging and I'm a bit distracted.,0.307,recovery_holidays,
P060,5,2020-01-23T22:20:32,The rest helped me respite last week. Pressure is noticeable but still under control. Today felt efficient with minimal distractions. Had a short walk.,0.311,recovery_holidays,
P060,6,2020-01-27T06:15:37,"My mood has been lonely, moving between overwhelmed and overwhelmed. Workload feels manageable and I made good progress.",0.235,emotional_state,
P060,7,2020-01-27T11:03:34,Energy feels optimistic; occasionally jaunty; aiming for optimistic. Deadlines are stacking up; I'm pacing myself.,0.171,liveliness,
P060,8,2020-01-28T09:30:24,"We reviewed withholding, adjusted for overdraft, and watched cashflow. I took breaks and my sleep was solid last night.",0.295,financial_stress_budgeting,
P060,9,2020-02-05T02:40:43,Discussed recovery and started symptom to address monitoring. Confidence is high and tasks are clear.,0.304,medical_wellbeing,
P060,10,2020-02-05T21:24:47,Life event: retirement. It affected onboarding and led to demoted. Confidence is high and tasks are clear. Team support is strong and communication is clear. Met a small milestone.,0.159,personal_events,laidoff
P060,11,2020-02-06T01:19:08,The weekend helped me getaway last week. Team support is strong and communication is clear. Workload feels manageable and I made good progress.,0.21,recovery_holidays,
P060,12,2020-02-10T01:21:38,Caught tollbooth; then accident; finally arrived after subway. I feel balanced and productive. Met a small milestone.,0.231,commute_transportation,
P060,13,2020-02-10T10:19:05,"I practiced origami, tried sketch, and explored sculpture. Workload feels manageable and I made good progress. Confidence is high and tasks are clear. Had a short walk.",0.106,hobbies_creativity,
P060,14,2020-02-16T00:02:06,Last night had undersleep; today I felt siesta; tracking wakeup. Team support is strong and communication is clear. I feel balanced and productive. Took time to plan.,0.065,sleep_recovery,
P060,15,2020-02-20T09:59:13,"I prepped fiber, cut back on tea, added snack. Progress is okay but I'm juggling competing priorities. Confidence is high and tasks are clear.",0.364,nutrition_diet,
P060,16,2020-02-25T08:53:49,"Socially I act network, occasionally outspoken, trying to remain initiative. Motivated about current projects and goals. Hydrated well.",0.212,social_boldness,
P060,17,2020-02-28T02:46:55,Sleep update: bedtime and blackoutcurtains with notes on dream. Confidence is high and tasks are clear. Hydrated well.,0.234,sleep_recovery,
P060,18,2020-03-05T08:56:48,Day to day I am friendly; I seek cozy; sometimes I prefer warm. I feel balanced and productive.,0.305,sociability,
P060,19,2020-03-07T01:59:15,"In groups I tend to be visible; at times I become facilitate, though I aim to stay selfstarter. Feeling focused and energized today. Confidence is high and tasks are clear.",0.122,social_boldness,
P060,20,2020-03-08T08:00:25,"In groups I tend to be visible; at times I become negotiate, though I aim to stay decisive. Today felt efficient with minimal distractions.",0.03,social_boldness,
P060,21,2020-03-13T14:29:31,"Worked on maintenance, scheduled maintenance, and fixed trash. Progress is okay but I'm juggling competing priorities. Hydrated well.",0.342,housing_home_projects,
P060,22,2020-03-14T14:50:21,The backlog and weariness make me latenight. Sleep wasn't perfect and focus came in waves. I'm coping but it's getting hectic.,0.329,workload_burnout,
P060,23,2020-03-14T18:38:48,Meals were caffeine; cravings for vitamins; tracked carbs. Energy is uneven and I'm working through minor setbacks. Today felt efficient with minimal distractions. Had a short walk.,0.249,nutrition_diet,
P060,24,2020-04-03T09:41:52,Set up workflow; encountered update; shipped bug. Progress is okay but I'm juggling competing priorities.,0.523,technology_tools,
P060,25,2020-04-12T12:02:05,Time to recover and fully recover. Workload feels manageable and I made good progress. Hydrated well.,0.279,recovery_holidays,
P060,26,2020-04-13T15:08:13,"Parenting: parentteacher plus parentteacher, and we handled parentteacher. Burnout is spiking; I can't keep up.",0.278,caregiving_parenting,
P060,27,2020-04-16T22:26:19,"We hit a mentorship, received onboarding, and started onboarding. Team support is strong and communication is clear. Sleep wasn't perfect and focus came in waves.",0.352,work_changes,
P060,28,2020-04-19T21:42:25,Personal update: caregiverrole and dealing with onboarding while planning for wedding. Deadlines are stacking up; I'm pacing myself. Took time to plan.,0.341,personal_events,careerchange
P060,29,2020-04-26T06:43:57,"Social plan: outing, then reunion, lots of outing. I feel balanced and productive. Feeling focused and energized today.",0.148,social_events,
P060,30,2020-04-26T23:38:20,"My social energy is connectedness; I like gathering, though I drift into mingling. Team support is strong and communication is clear. Deadlines are stacking up; I'm pacing myself.",0.131,sociability,
P060,31,2020-04-27T21:30:01,Sleep update: sleepquality and routine with notes on alarm. Today felt efficient with minimal distractions.,0.264,sleep_recovery,
P060,32,2020-04-30T03:57:57,"For fun: journaling and sketch, experimenting with origami. Team support is strong and communication is clear. Energy is uneven and I'm working through minor setbacks.",0.42,hobbies_creativity,
P060,33,2020-04-30T17:41:15,Day to day I am friendly; I seek community; sometimes I prefer friendly. Pressure is noticeable but still under control. Met a small milestone.,0.242,sociability,
P060,34,2020-05-12T23:55:51,"My social energy is companionship; I like warm, though I drift into teamwork. Exhausted and overwhelmed by deadlines. Burnout is spiking; I can't keep up.",0.419,sociability,
P060,35,2020-05-18T14:36:50,The weekend helped me rest last week. Motivated about current projects and goals. Motivated about current projects and goals.,0.011,recovery_holidays,
P060,36,2020-05-25T03:39:43,Creative time included pottery plus crochet and baking. I'm coping but it's getting hectic. Took time to plan.,0.267,hobbies_creativity,
P060,37,2020-05-26T11:20:24,Time to relaxation and fully break. Confidence is high and tasks are clear. Progress is okay but I'm juggling competing priorities.,0.248,recovery_holidays,
P060,38,2020-06-08T01:30:06,Commute note: laneclosure with carpool and a bit of aisle. Motivated about current projects and goals. Feeling focused and energized today. Met a small milestone.,0.122,commute_transportation,
P060,39,2020-06-12T03:16:36,Emotionally I am uncertain; it shifts toward uncertain with bouts of pessimistic. I took breaks and my sleep was solid last night. Pressure is noticeable but still under control.,0.24,emotional_state,
P060,40,2020-06-21T00:31:56,"In groups I tend to be lead; at times I become frontfoot, though I aim to stay volunteer. I feel balanced and productive. Motivated about current projects and goals.",0.358,social_boldness,
P060,41,2020-06-23T15:10:58,"In groups I tend to be debate; at times I become initiative, though I aim to stay decisive. Exhausted and overwhelmed by deadlines.",0.334,social_boldness,
P060,42,2020-06-26T20:18:48,My selfesteem feels balanced; it drifts toward competent and back to adequate. Energy is uneven and I'm working through minor setbacks. Workload feels manageable and I made good progress.,0.401,social_self_esteem,
P060,43,2020-07-01T19:59:55,"My mood is bubbly, with periods of optimistic; I try to keep things highenergy. Feeling focused and energized today.",0.326,liveliness,
P060,44,2020-07-05T05:30:54,The weariness and strain make me timepressure. Motivated about current projects and goals.,0.273,workload_burnout,
P060,45,2020-07-05T21:12:56,"I prepped protein, cut back on hydration, added lunch. I took breaks and my sleep was solid last night. Workload feels manageable and I made good progress.",0.21,nutrition_diet,
P060,46,2020-07-06T20:04:29,I feel smalltalk and enjoy sociable; when tired I lean toward seclusion. Feeling focused and energized today. I feel balanced and productive.,0.1,sociability,
P060,47,2020-07-08T08:15:10,During meetings I am challenge; sometimes pitch; working toward icebreaker. I took breaks and my sleep was solid last night. Today felt efficient with minimal distractions.,0.25,social_boldness,
P060,48,2020-07-12T02:04:45,"We handled monitoring, then hotspot, followed by licensing. Feeling focused and energized today. Today felt efficient with minimal distractions.",0.357,technology_tools,
P060,49,2020-07-25T11:27:58,Today involved storytime; later babysitter; some fieldtrip as well. Feeling focused and energized today. Took time to plan.,0.214,caregiving_parenting,
P060,50,2020-08-14T22:56:46,The sabbatical helped me vacation last week. Workload feels manageable and I made good progress.,0.273,recovery_holidays,
P060,51,2020-08-20T07:38:26,"My mood has been irritable, moving between serene and included. I'm coping but it's getting hectic. Progress is okay but I'm juggling competing priorities. Had a short walk.",0.215,emotional_state,
P060,52,2020-08-23T19:48:33,The pressure and frustration make me overwork. Confidence is high and tasks are clear. Confidence is high and tasks are clear. Met a small milestone.,0.104,workload_burnout,
P060,53,2020-09-01T15:57:40,Day to day I am friendly; I seek outgoing; sometimes I prefer networking. Today felt efficient with minimal distractions.,0.433,sociability,
P060,54,2020-09-05T02:02:35,The backlog and overwork make me frustration. Exhausted and overwhelmed by deadlines. Team support is strong and communication is clear.,0.413,workload_burnout,
P060,55,2020-09-07T06:51:42,During meetings I am vocal; sometimes pitch; working toward proactive. Feeling focused and energized today. Took time to plan.,0.116,social_boldness,
P060,56,2020-09-18T10:24:02,"Social plan: potluck, then catchup, lots of gathering. I'm coping but it's getting hectic. Met a small milestone.",0.306,social_events,
P060,57,2020-10-02T13:55:07,"My social energy is bonding; I like gregarious, though I drift into connectedness. Workload feels manageable and I made good progress. Pressure is noticeable but still under control. Met a small milestone.",0.294,sociability,
P060,58,2020-10-04T08:20:52,Most days I feel enthused; sometimes I slip into lively before returning to animated. Today felt efficient with minimal distractions.,0.147,liveliness,
P060,59,2020-10-07T01:27:02,I feel steady about myself; sometimes accepted; overall aiming to stay hopeful. I feel balanced and productive. Mentally drained; motivation is collapsing.,0.307,social_self_esteem,
P060,60,2020-10-11T06:25:04,The break helped me pause last week. I took breaks and my sleep was solid last night. Today felt efficient with minimal distractions. Hydrated well.,0.182,recovery_holidays,
P060,61,2020-10-13T09:03:20,"Time to getaway and fully relaxation. Stressed, irritable, and falling behind. Feeling focused and energized today.",0.385,recovery_holidays,
P060,62,2020-10-14T21:35:22,We planned water; contacted gate; resolved internet. Feeling focused and energized today.,0.12,housing_home_projects,
P060,63,2020-10-19T08:45:28,Facing mortgage and planning around rent with savings. Sleep wasn't perfect and focus came in waves.,0.327,financial_stress_budgeting,
P060,64,2020-10-24T01:56:30,Sleep update: siesta and sleepwindow with notes on undersleep. Energy is uneven and I'm working through minor setbacks.,0.327,sleep_recovery,
P060,65,2020-10-28T15:09:42,Noticed cramps and episodes of dizzy alongside refreshed. Deadlines are stacking up; I'm pacing myself.,0.294,physiological_state,
P060,66,2020-10-30T20:00:44,"I practiced drawing, tried singing, and explored hiking. Workload feels manageable and I made good progress.",0.098,hobbies_creativity,
