person_id,entry_index,timestamp,text,latent_burnout_level,true_theme,event_type
P120,1,2020-01-02T04:59:40,We had laneclosure and tollbooth; the schedule slowed everything. Team support is strong and communication is clear.,0.353,commute_transportation,
P120,2,2020-01-06T06:30:58,Time to getaway and fully vacation. Feeling cynical and detached from work. Team support is strong and communication is clear.,0.562,recovery_holidays,
P120,3,2020-01-09T07:25:09,We planned landlord; contacted trash; resolved plumbing. Today felt efficient with minimal distractions.,0.221,housing_home_projects,
P120,4,2020-01-19T16:10:12,"For fun: baking and guitar, experimenting with gardening. Motivated about current projects and goals.",0.0,hobbies_creativity,
P120,5,2020-01-23T07:58:37,We planned plumbing; contacted appliance; resolved mailbox. Today felt efficient with minimal distractions. I took breaks and my sleep was solid last night.,0.255,housing_home_projects,
P120,6,2020-02-01T01:09:46,Noticed cramps and episodes of fatigue alongside feverish. Today felt efficient with minimal distractions. Workload feels manageable and I made good progress. Met a small milestone.,0.113,physiological_state,
P120,7,2020-02-03T10:31:00,Set up licensing; encountered wifi; shipped software. Motivated about current projects and goals.,0.218,technology_tools,
P120,8,2020-02-04T10:45:18,I plan a recover to finally reset. Team support is strong and communication is clear. Hydrated well.,0.147,recovery_holidays,
P120,9,2020-02-09T05:01:50,Sleep update: routine and sleepwindow with notes on nap. Confidence is high and tasks are clear. Confidence is high and tasks are clear. Met a small milestone.,0.019,sleep_recovery,
P120,10,2020-02-17T12:04:05,Work update: onboarding with a probation after the handover. Workload feels manageable and I made good progress.,0.443,work_changes,
P120,11,2020-02-24T04:29:03,"Discussed medication and started screening to address appointment. Stressed, irritable, and falling behind. Feeling focused and energized today. Hydrated well.",0.294,medical_wellbeing,
P120,12,2020-02-25T22:13:50,"Socially I act moderate, occasionally organize, trying to remain vocal. Workload feels manageable and I made good progress. Feeling focused and energized today.",0.292,social_boldness,
P120,13,2020-02-29T13:59:11,"My mood is bubbly, with periods of eager; I try to keep things bubbly. Mentally drained; motivation is collapsing.",0.492,liveliness,
P120,14,2020-03-05T21:56:14,Most days I feel spirited; sometimes I slip into vibrant before returning to sunny. Confidence is high and tasks are clear. Deadlines are stacking up; I'm pacing myself.,0.399,liveliness,
P120,15,2020-03-08T23:56:14,"We reviewed allowance, adjusted for rent, and watched balance. I feel balanced and productive. Had a short walk.",0.318,financial_stress_budgeting,
P120,16,2020-03-12T13:00:49,Time to retreat and fully getaway. I feel balanced and productive. I'm coping but it's getting hectic.,0.115,recovery_holidays,
P120,17,2020-03-18T17:26:31,"We handled dashboard, then desktop, followed by dashboard. Today felt efficient with minimal distractions.",0.094,technology_tools,
P120,18,2020-03-19T00:08:34,"I practiced calligraphy, tried sculpture, and explored origami. I took breaks and my sleep was solid last night. Motivated about current projects and goals. Took time to plan.",0.077,hobbies_creativity,
P120,19,2020-03-24T03:46:24,The monitoring led to appointment; monitoring followup. I took breaks and my sleep was solid last night. Hydrated well.,0.331,medical_wellbeing,
P120,20,2020-03-26T10:35:16,Emotionally I am tense; it shifts toward tense with bouts of lonely. Confidence is high and tasks are clear. Motivated about current projects and goals. Hydrated well.,0.1,emotional_state,
P120,21,2020-03-28T03:16:45,Time to rest and fully recharge. Motivated about current projects and goals.,0.12,recovery_holidays,
P120,22,2020-04-05T10:14:15,"Social plan: invite, then colleague, lots of gamenight. Confidence is high and tasks are clear.",0.334,social_events,
P120,23,2020-04-08T16:21:50,"I practiced calligraphy, tried calligraphy, and explored hiking. Team support is strong and communication is clear. Had a short walk.",0.045,hobbies_creativity,
P120,24,2020-04-18T00:13:05,Most days I feel spirited; sometimes I slip into optimistic before returning to dynamic. Today felt efficient with minimal distractions.,0.047,liveliness,
P120,25,2020-04-22T00:30:48,I feel pressure after constant overtime and timepressure. Confidence is high and tasks are clear. Met a small milestone.,0.197,workload_burnout,
P120,26,2020-04-23T04:10:40,I plan a recover to finally recharge. Confidence is high and tasks are clear. Struggling to concentrate; tasks feel impossible.,0.436,recovery_holidays,
P120,27,2020-04-28T21:04:22,During meetings I am frontfoot; sometimes decisive; working toward vocal. Back-to-back demands with no recovery time. Confidence is high and tasks are clear.,0.284,social_boldness,
P120,28,2020-04-30T17:21:52,"For fun: piano and writing, experimenting with knitting. Pressure is noticeable but still under control.",0.362,hobbies_creativity,
P120,29,2020-05-12T06:40:53,Set up bug; encountered firewall; shipped network. Today felt efficient with minimal distractions.,0.215,technology_tools,
P120,30,2020-05-15T01:17:16,"Socially I act visible, occasionally debate, trying to remain pitch. Struggling to concentrate; tasks feel impossible. Exhausted and overwhelmed by deadlines. Met a small milestone.",0.273,social_boldness,
P120,31,2020-05-15T01:57:56,The rest helped me unplug last week. Deadlines are stacking up; I'm pacing myself. Took time to plan.,0.124,recovery_holidays,
